row_id,order_id,order_date,ship_date,ship_mode,customer_id,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,vendor_code
17349,ES-2012-4928233,2012-08-25,2012-08-29,Standard Class,KB-16315,OFF-AR-10002852,Office Supplies,Art,"Stanley Pens, Fluorescent",11.31,1,0,0.99,1.14,Medium,VE_021
15342,ES-2011-1590255,2011-11-30,2011-12-06,Standard Class,RH-19495,OFF-SU-10000304,Office Supplies,Supplies,"Kleencut Ruler, Serrated",82.08,8,0,20.4,4.84,Medium,VE_017
6232,US-2014-146556,2014-04-02,2014-04-07,Standard Class,FH-14365,OFF-AR-10003551,Office Supplies,Art,"Sanford Pens, Water Color",5.712,1,0.4,-0.768,0.48,Medium,VE_005
35343,CA-2014-100356,2014-10-22,2014-10-26,Standard Class,SP-20920,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,23.992,2,0.8,-62.3792,2.93,High,VE_039
37137,CA-2012-134992,2012-09-22,2012-09-26,Second Class,MG-17875,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",47.98,2,0,11.0354,8.83,High,VE_009
22897,ID-2011-23992,2011-12-26,2011-12-26,Same Day,GA-14725,FUR-CH-10004810,Furniture,Chairs,"Hon Swivel Stool, Set of Two",242.214,2,0.27,-19.926,26.37,Medium,VE_040
27139,IN-2011-45020,2011-01-19,2011-01-23,Standard Class,PW-19030,TEC-CO-10004267,Technology,Copiers,"Brother Ink, Laser",278.397,3,0.37,-106.083,21.22,Medium,VE_041
41961,WA-2012-7870,2012-08-07,2012-08-07,Same Day,GP-4740,OFF-IBI-10003541,Office Supplies,Binders,"Ibico Binding Machine, Economy",102.84,2,0,9.24,17.39,High,VE_021
43914,PL-2014-920,2014-09-29,2014-10-03,Standard Class,BH-1710,TEC-CIS-10002598,Technology,Phones,"Cisco Audio Dock, with Caller ID",182.07,1,0,40.05,16.18,High,VE_065
47357,LI-2012-6780,2012-02-15,2012-02-19,Standard Class,HD-4785,OFF-AVE-10004312,Office Supplies,Binders,"Avery Index Tab, Clear",63.3,10,0,2.4,3.28,Medium,VE_062
23894,IN-2014-33498,2014-12-27,2014-12-31,Standard Class,LS-17230,OFF-ST-10004060,Office Supplies,Storage,"Fellowes Lockers, Blue",207.33,2,0.5,-29.07,6.59,Medium,VE_045
35034,CA-2013-115476,2013-03-18,2013-03-18,Same Day,VM-21835,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54,2,0,15.9446,9.1,Critical,VE_055
19033,ES-2011-5158527,2011-05-04,2011-05-08,Standard Class,EM-14200,TEC-PH-10002586,Technology,Phones,"Nokia Office Telephone, with Caller ID",65.13,1,0,2.58,11.73,High,VE_020
26522,IN-2014-65243,2014-12-04,2014-12-06,Second Class,BE-11455,TEC-AC-10002833,Technology,Accessories,"Logitech Mouse, USB",235.92,8,0,51.84,44.16,High,VE_033
2490,MX-2011-107482,2011-09-14,2011-09-14,Same Day,CK-12760,OFF-LA-10001484,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, Adjustable",23.6,4,0,10.56,8.57,Critical,VE_005
29157,ID-2013-14766,2013-11-25,2013-11-28,First Class,HM-14980,FUR-BO-10001668,Furniture,Bookcases,"Ikea Floating Shelf Set, Pine",309.042,2,0.1,-20.658,19.48,Medium,VE_040
2379,MX-2011-165043,2011-09-12,2011-09-18,Standard Class,JL-15175,OFF-BI-10004908,Office Supplies,Binders,"Avery Binder Covers, Economy",7.38,1,0,0.88,0.64,Medium,VE_005
48499,BU-2014-9200,2014-11-06,2014-11-12,Standard Class,CC-2475,TEC-BRO-10003986,Technology,Copiers,"Brother Personal Copier, Color",144.33,1,0,44.73,8.68,Medium,VE_065
44233,SU-2014-3820,2014-10-02,2014-10-02,Same Day,BB-990,OFF-SAN-10001681,Office Supplies,Paper,"SanDisk Computer Printout Paper, 8.5 x 11",33.93,1,0,3.72,4.25,Medium,VE_060
1004,MX-2012-134299,2012-10-30,2012-11-04,Standard Class,AO-10810,OFF-FA-10001877,Office Supplies,Fasteners,"Accos Thumb Tacks, Bulk Pack",27.36,3,0,5.46,0.95,Medium,VE_005
24316,IN-2013-65145,2013-01-25,2013-01-30,Standard Class,CS-11845,FUR-FU-10004780,Furniture,Furnishings,"Deflect-O Frame, Duo Pack",110.1,1,0,1.08,6.25,Medium,VE_054
48973,TU-2012-1690,2012-12-25,2012-12-31,Standard Class,ED-3885,TEC-BEL-10003896,Technology,Accessories,"Belkin Mouse, Erganomic",30.816,2,0.6,-33.144,2.01,Medium,VE_032
37758,US-2014-133361,2014-05-15,2014-05-18,First Class,AJ-10780,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3,0,18.8937,19.64,High,VE_058
1271,MX-2012-152464,2012-12-21,2012-12-22,First Class,AG-10270,OFF-AR-10002882,Office Supplies,Art,"BIC Sketch Pad, Water Color",69.12,2,0,2.76,9.37,High,VE_006
27683,IN-2014-32462,2014-03-05,2014-03-06,Same Day,SC-20440,OFF-LA-10002020,Office Supplies,Labels,"Novimex Color Coded Labels, 5000 Label Set",57.645,5,0.1,8.295,15.86,High,VE_037
20284,ES-2014-5488768,2014-02-07,2014-02-10,First Class,SN-20710,OFF-BI-10001253,Office Supplies,Binders,"Acco Binder Covers, Recycled",82.08,6,0,24.48,19.39,High,VE_018
9761,MX-2013-102036,2013-09-20,2013-09-24,Standard Class,RE-19450,TEC-CO-10001221,Technology,Copiers,"Brother Fax and Copier, Laser",382.21404,3,0.002,41.35404,20.79,Medium,VE_013
14564,ES-2014-1051601,2014-08-06,2014-08-12,Standard Class,SM-20320,OFF-PA-10000522,Office Supplies,Paper,"Green Bar Message Books, Multicolor",176.4,7,0,84.63,10.74,Medium,VE_021
22659,ID-2014-45055,2014-10-31,2014-11-02,First Class,ME-17725,OFF-ST-10004947,Office Supplies,Storage,"Fellowes File Cart, Industrial",206.685,3,0.5,-173.655,32.08,Medium,VE_030
4376,MX-2014-126389,2014-12-19,2014-12-21,Second Class,AS-10240,OFF-PA-10002363,Office Supplies,Paper,"Eaton Message Books, Recycled",109.28,8,0,33.76,6.43,High,VE_005
13465,IT-2014-3261574,2014-09-27,2014-10-03,Standard Class,RP-19390,OFF-LA-10004737,Office Supplies,Labels,"Avery Shipping Labels, 5000 Label Set",30.6,5,0.5,-7.35,4.31,Low,VE_018
24711,IN-2012-29522,2012-10-25,2012-10-25,Same Day,CC-12475,FUR-TA-10001786,Furniture,Tables,"Chromcraft Computer Table, with Bottom Storage",1773.72,5,0.2,44.22,215,High,VE_031
37713,CA-2013-111976,2013-03-09,2013-03-13,Standard Class,BD-11620,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,108.576,4,0.4,-25.3344,8.65,Medium,VE_010
19061,ES-2012-5659427,2012-01-18,2012-01-22,Standard Class,JJ-15760,OFF-ST-10000127,Office Supplies,Storage,"Fellowes Shelving, Wire Frame",284.55,5,0,116.55,16.88,Medium,VE_018
9899,MX-2014-105319,2014-07-09,2014-07-15,Standard Class,DL-12865,TEC-MA-10000232,Technology,Machines,"Konica Card Printer, Durable",818.02,7,0,302.54,10.19,Medium,VE_011
6100,US-2012-143756,2012-06-25,2012-06-27,Second Class,NC-18415,OFF-EN-10004909,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Recycled",43.072,4,0.2,13.392,6.02,High,VE_006
14669,ES-2014-4699532,2014-08-04,2014-08-06,Second Class,BP-11230,FUR-CH-10003794,Furniture,Chairs,"SAFCO Bag Chairs, Set of Two",82.704,2,0.2,12.384,5.17,High,VE_003
24214,ID-2011-57718,2011-06-29,2011-07-03,Standard Class,RR-19525,TEC-PH-10000922,Technology,Phones,"Nokia Headset, with Caller ID",460.593,7,0.1,132.993,59.57,High,VE_042
44279,NI-2014-4550,2014-03-18,2014-03-22,Standard Class,DR-2880,OFF-ADV-10001437,Office Supplies,Fasteners,"Advantus Paper Clips, Bulk Pack",8.442,2,0.7,-15.498,1.05,High,VE_021
25330,IN-2013-71249,2013-10-17,2013-10-18,First Class,CR-12730,TEC-PH-10004664,Technology,Phones,"Nokia Smart Phone, with Caller ID",5175.171,9,0.1,919.971,915.49,Medium,VE_041
17701,ES-2013-3823615,2013-04-08,2013-04-12,Standard Class,DJ-13630,FUR-CH-10002830,Furniture,Chairs,"Office Star Rocking Chair, Red",507.276,4,0.1,174.636,38.34,High,VE_028
45705,SF-2013-3170,2013-02-18,2013-02-23,Standard Class,GW-4605,OFF-CAM-10001761,Office Supplies,Envelopes,"Cameo Clasp Envelope, Security-Tint",11.91,1,0,2.85,0.51,Medium,VE_026
50260,SO-2011-2000,2011-03-21,2011-03-23,First Class,JK-5625,OFF-AVE-10002892,Office Supplies,Binders,"Avery 3-Hole Punch, Recycled",56.46,2,0,0,15.89,Critical,VE_060
9290,MX-2013-100531,2013-10-18,2013-10-20,Second Class,JF-15295,TEC-PH-10003157,Technology,Phones,"Nokia Speaker Phone, VoIP",262.912,4,0.2,-9.888,30.25,High,VE_008
5101,MX-2011-136399,2011-06-20,2011-06-25,Standard Class,VG-21805,TEC-CO-10001589,Technology,Copiers,"Hewlett Wireless Fax, Digital",1516.28136,6,0.002,680.60136,84.51,Medium,VE_014
13802,ES-2012-4541942,2012-11-26,2012-11-30,Standard Class,SE-20110,OFF-BI-10003616,Office Supplies,Binders,"Avery Binding Machine, Clear",241.5,5,0,28.95,16.73,Medium,VE_017
17715,IT-2013-4180226,2013-06-28,2013-06-28,Same Day,MS-17830,OFF-ST-10002902,Office Supplies,Storage,"Fellowes Shelving, Blue",156.168,3,0.1,46.818,75.72,Critical,VE_026
4582,MX-2014-156615,2014-06-02,2014-06-05,First Class,GT-14755,FUR-TA-10000671,Furniture,Tables,"Barricks Conference Table, with Bottom Storage",967.552,2,0.2,-205.608,144.67,High,VE_003
43673,IS-2013-8820,2013-04-03,2013-04-08,Standard Class,CP-2085,OFF-IBI-10003541,Office Supplies,Binders,"Ibico Binding Machine, Economy",102.84,2,0,9.24,8.92,Medium,VE_035
34603,CA-2011-104738,2011-12-30,2012-01-01,Second Class,SP-20620,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,328.776,3,0.2,28.7679,73.38,Critical,VE_057
15464,ES-2013-1217902,2013-09-06,2013-09-10,Standard Class,AB-10165,TEC-CO-10003406,Technology,Copiers,"HP Fax and Copier, Laser",691.56,4,0,290.4,39.9,High,VE_014
23544,IN-2011-40232,2011-10-14,2011-10-16,Second Class,CD-11980,OFF-EN-10004649,Office Supplies,Envelopes,"Cameo Mailers, with clear poly window",125.1,3,0,41.22,27.21,Critical,VE_045
41720,MO-2014-660,2014-09-23,2014-09-29,Standard Class,JH-5430,TEC-LOG-10003539,Technology,Accessories,"Logitech Mouse, Erganomic",27.09,1,0,6.21,2.22,Medium,VE_019
33918,CA-2014-115931,2014-12-23,2014-12-27,Standard Class,JM-15655,OFF-LA-10001404,Office Supplies,Labels,Avery 517,18.45,5,0,8.6715,2,Medium,VE_005
33095,CA-2013-100965,2013-07-08,2013-07-12,Standard Class,RM-19375,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",215.65,5,0,73.321,20.34,Medium,VE_003
6116,MX-2013-121748,2013-09-20,2013-09-22,Second Class,SK-19990,OFF-BI-10002414,Office Supplies,Binders,"Ibico Index Tab, Economy",34.7,5,0,3.1,10.1,Critical,VE_005
43201,TU-2013-2240,2013-08-17,2013-08-22,Standard Class,RD-9660,OFF-STA-10004108,Office Supplies,Art,"Stanley Canvas, Easy-Erase",19.896,1,0.6,-17.934,1.94,Medium,VE_048
28933,IN-2014-11231,2014-12-16,2014-12-19,First Class,CS-11845,FUR-BO-10000676,Furniture,Bookcases,"Bush Stackable Bookrack, Pine",630.15,5,0,31.5,181.05,Critical,VE_031
20772,IN-2013-49199,2013-08-21,2013-08-27,Standard Class,AS-10225,FUR-BO-10004707,Furniture,Bookcases,"Ikea Library with Doors, Traditional",3633.9,10,0,108.9,201.18,Medium,VE_053
6127,MX-2013-106516,2013-11-06,2013-11-10,Standard Class,JG-15115,OFF-BI-10003373,Office Supplies,Binders,"Wilson Jones Binding Machine, Economy",163.2,5,0,45.6,6.7,Medium,VE_001
21913,IN-2011-50361,2011-07-27,2011-07-31,Standard Class,MC-17845,OFF-AR-10000054,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color",57.159,3,0.27,7.029,5.16,Medium,VE_037
20915,ID-2012-12960,2012-12-09,2012-12-09,Same Day,CC-12670,OFF-AP-10001197,Office Supplies,Appliances,"KitchenAid Stove, Red",1140.3,4,0.5,-638.58,62.34,High,VE_048
37962,CA-2013-115483,2013-07-15,2013-07-19,Second Class,JS-15880,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,219.84,5,0.2,79.692,35.96,High,VE_039
29655,IN-2012-12141,2012-10-09,2012-10-13,Standard Class,BW-11200,OFF-FA-10000838,Office Supplies,Fasteners,"Stockwell Push Pins, Assorted Sizes",47.28,4,0,0.36,2.09,Medium,VE_030
34054,CA-2013-127775,2013-06-12,2013-06-14,Second Class,ES-14020,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,239.97,3,0,71.991,79.71,Critical,VE_008
13757,ES-2013-5564504,2013-04-16,2013-04-19,First Class,SC-20680,OFF-BI-10002047,Office Supplies,Binders,"Acco Index Tab, Durable",8.94,2,0.5,-5.04,1.23,Medium,VE_021
22440,IN-2013-75078,2013-08-13,2013-08-19,Standard Class,JP-16135,OFF-LA-10003435,Office Supplies,Labels,"Harbour Creations File Folder Labels, Laser Printer Compatible",23.571,3,0.1,6.471,1.31,Medium,VE_043
27116,IN-2011-76163,2011-06-29,2011-07-03,Second Class,BE-11335,OFF-PA-10000579,Office Supplies,Paper,"Xerox Computer Printout Paper, Recycled",78.75,3,0,27.54,13.63,High,VE_037
49140,NI-2014-8570,2014-09-18,2014-09-23,Standard Class,NF-8385,OFF-EAT-10004908,Office Supplies,Paper,"Eaton Message Books, Recycled",49.176,8,0.7,-91.944,4.05,Medium,VE_060
29642,IN-2014-38335,2014-10-27,2014-10-28,First Class,TC-21475,FUR-BO-10001342,Furniture,Bookcases,"Safco Corner Shelving, Metal",402.084,3,0.1,-44.676,40.7,High,VE_039
20391,ID-2011-74721,2011-05-04,2011-05-05,First Class,HG-14845,OFF-FA-10001010,Office Supplies,Fasteners,"Stockwell Clamps, Metal",82.044,8,0.47,-32.676,20.1,High,VE_005
993,US-2012-163265,2012-05-15,2012-05-22,Standard Class,ME-18010,OFF-LA-10003717,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",12.096,2,0.2,-1.384,1,Low,VE_005
41102,CA-2013-136322,2013-10-22,2013-10-27,Standard Class,AP-10720,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",45.568,2,0.2,9.6832,1.75,Medium,VE_009
745,US-2012-139990,2012-12-20,2012-12-22,Second Class,HR-14830,OFF-AR-10001812,Office Supplies,Art,"Binney & Smith Markers, Easy-Erase",64.96,4,0,31.12,9.38,High,VE_001
4806,MX-2012-138520,2012-12-28,2013-01-03,Standard Class,LD-16855,OFF-PA-10003133,Office Supplies,Paper,"Eaton Cards & Envelopes, 8.5 x 11",98.64,3,0,9.84,11.42,Low,VE_005
43837,CA-2013-5470,2013-10-18,2013-10-20,Second Class,NG-8430,OFF-AVE-10002102,Office Supplies,Binders,"Avery 3-Hole Punch, Economy",111.48,4,0,55.68,5.41,High,VE_005
13370,IT-2014-5237848,2014-12-04,2014-12-06,Second Class,FO-14305,OFF-SU-10003951,Office Supplies,Supplies,"Elite Shears, Easy Grip",48.63,1,0,2.91,1.98,Medium,VE_025
36935,CA-2011-154893,2011-12-21,2011-12-27,Standard Class,GM-14440,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1325.76,6,0.2,149.148,99.18,Medium,VE_003
3993,US-2013-124947,2013-04-15,2013-04-19,Standard Class,RP-19390,TEC-AC-10004043,Technology,Accessories,"Memorex Numeric Keypad, Erganomic",74.736,4,0.4,-0.064,6.33,Medium,VE_010
16793,ES-2011-2835499,2011-04-18,2011-04-20,Second Class,TS-21430,TEC-AC-10003711,Technology,Accessories,"Memorex Mouse, Erganomic",311.76,12,0,12.24,57.74,Critical,VE_014
18339,ES-2013-5506373,2013-01-04,2013-01-06,Second Class,RD-19660,OFF-AP-10004201,Office Supplies,Appliances,"Breville Refrigerator, White",2069.88,4,0,413.88,132.18,High,VE_018
32351,CA-2012-110667,2012-04-04,2012-04-08,Standard Class,NF-18595,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4,2,0,22.764,6.58,Medium,VE_056
35698,CA-2013-131737,2013-03-18,2013-03-18,Same Day,GZ-14470,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,971.5,5,0,252.59,111.76,High,VE_012
37729,CA-2011-165764,2011-11-03,2011-11-07,Standard Class,SH-20395,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,410.352,3,0.2,-51.294,46.54,Medium,VE_001
9137,MX-2012-115301,2012-09-11,2012-09-12,First Class,JK-15325,OFF-ST-10002233,Office Supplies,Storage,"Smead Trays, Single Width",97.02,3,0,35.88,17.65,High,VE_001
26223,ID-2013-69345,2013-09-19,2013-09-23,Standard Class,EM-13960,TEC-CO-10002283,Technology,Copiers,"Brother Copy Machine, Color",781.47,3,0,281.25,108.2,High,VE_032
34014,CA-2011-100006,2011-09-07,2011-09-13,Standard Class,DK-13375,TEC-PH-10002075,Technology,Phones,AT&T EL51110 DECT,377.97,3,0,109.6113,11.76,Medium,VE_010
13129,ES-2012-4718907,2012-12-14,2012-12-18,Standard Class,TP-21130,FUR-FU-10004516,Furniture,Furnishings,"Deflect-O Frame, Black",880.32,8,0,387.12,43.57,Medium,VE_003
12274,ES-2014-3078855,2014-06-26,2014-06-28,Second Class,KB-16405,OFF-AR-10003117,Office Supplies,Art,"BIC Pencil Sharpener, Blue",29.01,1,0,11.88,2.36,High,VE_026
47287,SA-2013-860,2013-08-19,2013-08-21,Second Class,GD-4590,OFF-XER-10002982,Office Supplies,Paper,"Xerox Memo Slips, 8.5 x 11",35.34,2,0,3.48,2.41,Medium,VE_047
35334,CA-2011-110786,2011-12-29,2012-01-02,Standard Class,AJ-10795,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,24.9,5,0,8.217,2.06,High,VE_009
26409,ID-2013-71522,2013-01-15,2013-01-21,Standard Class,TA-21385,OFF-FA-10003604,Office Supplies,Fasteners,"Stockwell Paper Clips, Assorted Sizes",18.711,3,0.45,-10.629,1.95,Low,VE_005
24976,IN-2013-34401,2013-11-30,2013-12-04,Standard Class,SS-20410,FUR-CH-10004163,Furniture,Chairs,"Novimex Steel Folding Chair, Adjustable",254.16,3,0,50.76,18.49,High,VE_023
213,US-2014-146080,2014-04-01,2014-04-01,Same Day,MW-18220,OFF-EN-10001755,Office Supplies,Envelopes,"Ames Interoffice Envelope, Set of 50",198.528,11,0.4,-23.232,42.67,Critical,VE_004
3335,MX-2014-148285,2014-09-05,2014-09-09,Standard Class,AS-10285,OFF-BI-10000925,Office Supplies,Binders,"Avery Hole Reinforcements, Economy",14.7,5,0,4.4,1.05,Medium,VE_005
46783,NG-2014-370,2014-04-21,2014-04-25,Standard Class,RD-9585,OFF-IBI-10001772,Office Supplies,Binders,"Ibico Index Tab, Clear",33.48,4,0,12.36,1.62,Medium,VE_062
6784,US-2014-114538,2014-06-11,2014-06-16,Standard Class,TC-21145,OFF-BI-10000124,Office Supplies,Binders,"Acco Binder Covers, Clear",40.896,8,0.4,3.296,6.8,High,VE_005
37978,CA-2014-145037,2014-09-03,2014-09-08,Second Class,TB-21055,OFF-PA-10002499,Office Supplies,Paper,Xerox 1890,146.82,3,0,73.41,10.33,Medium,VE_006
23434,IN-2013-12736,2013-09-02,2013-09-06,Standard Class,BM-11650,TEC-PH-10004618,Technology,Phones,"Motorola Speaker Phone, VoIP",233.766,2,0.1,20.766,18.01,Medium,VE_042
27327,IN-2013-44740,2013-05-08,2013-05-09,First Class,ND-18370,OFF-EN-10000315,Office Supplies,Envelopes,"Jiffy Business Envelopes, Security-Tint",63.84,4,0,12.12,8.81,High,VE_045
48605,NI-2012-8470,2012-12-25,2012-12-27,First Class,JM-5250,TEC-KON-10001507,Technology,Machines,"Konica Card Printer, Durable",736.218,14,0.7,-1030.722,89.32,Medium,VE_059
16065,ES-2012-1876642,2012-12-04,2012-12-09,Standard Class,SH-20395,OFF-ST-10000130,Office Supplies,Storage,"Eldon Trays, Wire Frame",296.352,7,0.1,95.382,23.5,Medium,VE_018
41526,SU-2012-8130,2012-01-13,2012-01-16,First Class,BS-1755,TEC-NOK-10001070,Technology,Phones,"Nokia Speaker Phone, with Caller ID",246.3,2,0,19.68,9.7,Medium,VE_064
21398,ID-2013-69247,2013-11-07,2013-11-10,Second Class,KH-16360,FUR-BO-10000699,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Traditional",900.072,6,0.1,9.972,135.97,High,VE_051
29877,ID-2014-26008,2014-11-28,2014-12-03,Standard Class,ML-17410,OFF-EN-10003715,Office Supplies,Envelopes,"Kraft Manila Envelope, Set of 50",14.0397,1,0.47,-9.3003,0.79,Medium,VE_037
26210,IN-2013-12204,2013-06-27,2013-07-03,Standard Class,BT-11680,TEC-PH-10001002,Technology,Phones,"Apple Signal Booster, Full Size",551.76,4,0,215.16,59.49,Medium,VE_041
15227,ES-2014-2385129,2014-12-24,2014-12-28,Standard Class,DB-13210,TEC-PH-10003549,Technology,Phones,"Samsung Headset, with Caller ID",461.16,7,0.1,-25.62,25.35,Medium,VE_014
8719,MX-2011-169201,2011-06-03,2011-06-07,Standard Class,TB-21280,OFF-BI-10004980,Office Supplies,Binders,"Cardinal Hole Reinforcements, Recycled",7.6,2,0,1.12,1.11,High,VE_006
16622,ES-2014-5900887,2014-11-05,2014-11-11,Standard Class,MO-17950,OFF-PA-10001662,Office Supplies,Paper,"Green Bar Note Cards, Premium",26.811,1,0.1,7.731,2.77,Medium,VE_026
43148,TU-2014-3960,2014-09-12,2014-09-14,First Class,FO-4305,OFF-BIC-10002440,Office Supplies,Art,"BIC Sketch Pad, Blue",19.464,1,0.6,-20.466,2.69,Medium,VE_047
9638,MX-2014-137911,2014-02-22,2014-02-27,Standard Class,SS-20875,FUR-BO-10000728,Furniture,Bookcases,"Ikea Classic Bookcase, Mobile",552.36,2,0,121.48,40.88,Medium,VE_003
4004,MX-2011-137904,2011-06-09,2011-06-13,Standard Class,VP-21730,OFF-AR-10003123,Office Supplies,Art,"Boston Canvas, Easy-Erase",143.76,4,0,68.96,6.46,Medium,VE_005
44246,AO-2012-8920,2012-12-04,2012-12-08,Standard Class,CC-2475,OFF-ELD-10002199,Office Supplies,Storage,"Eldon File Cart, Single Width",128.37,1,0,55.17,7.17,Medium,VE_026
44486,MA-2014-3430,2014-12-30,2015-01-04,Standard Class,IG-5085,OFF-ACC-10001281,Office Supplies,Fasteners,"Accos Clamps, Bulk Pack",77.52,4,0,36.36,3.93,Medium,VE_062
37444,CA-2014-105130,2014-11-22,2014-11-26,Standard Class,PJ-18835,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,40.736,2,0.2,14.7668,2.69,High,VE_006
8447,MX-2011-135104,2011-11-01,2011-11-03,First Class,TT-21460,TEC-CO-10000043,Technology,Copiers,"Brother Fax Machine, Laser",253.98256,2,0.402,-128.29744,43.66,Medium,VE_008
11142,IT-2014-4194003,2014-03-15,2014-03-19,Second Class,LC-16960,OFF-ST-10003446,Office Supplies,Storage,"Smead Trays, Single Width",58.212,2,0.4,-7.788,0.95,Medium,VE_027
33463,CA-2013-154018,2013-10-14,2013-10-20,Standard Class,HA-14920,OFF-AR-10002067,Office Supplies,Art,Newell 334,15.872,1,0.2,1.1904,2.08,Low,VE_005
24383,IN-2014-25091,2014-06-27,2014-06-27,Same Day,SJ-20215,OFF-LA-10002741,Office Supplies,Labels,"Avery Color Coded Labels, Adjustable",33.57,3,0,8.64,3.61,High,VE_030
36781,CA-2014-148999,2014-01-31,2014-02-05,Standard Class,EB-13870,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",419.136,4,0.2,-68.1096,29.66,Medium,VE_012
24945,IN-2014-10062,2014-11-28,2014-11-28,Same Day,GB-14530,FUR-CH-10000187,Furniture,Chairs,"Hon Chairmat, Red",149.931,3,0.1,24.921,8.08,High,VE_051
50134,EG-2012-40,2012-03-06,2012-03-11,Standard Class,MC-7635,TEC-EPS-10000689,Technology,Machines,"Epson Card Printer, Wireless",169.95,1,0,23.79,21.98,High,VE_064
13839,ES-2014-1472763,2014-09-12,2014-09-16,Second Class,DK-13225,TEC-AC-10004586,Technology,Accessories,"Belkin Flash Drive, Bluetooth",293.58,7,0,108.57,25.88,Medium,VE_014
49672,AG-2013-2840,2013-05-21,2013-05-24,First Class,CS-1860,FUR-SAU-10000209,Furniture,Bookcases,"Sauder Corner Shelving, Metal",146.76,1,0,42.54,17.73,High,VE_021
43909,ZI-2012-5310,2012-01-18,2012-01-18,Same Day,LC-6885,OFF-TEN-10004194,Office Supplies,Storage,"Tenex File Cart, Single Width",161.532,4,0.7,-123.948,20.45,High,VE_060
4099,MX-2012-155082,2012-12-31,2013-01-05,Standard Class,KH-16330,TEC-CO-10002768,Technology,Copiers,"Sharp Fax Machine, High-Speed",391.0164,2,0.002,112.8164,19.43,Medium,VE_008
13319,ES-2011-2776937,2011-04-29,2011-05-03,Standard Class,CM-12115,OFF-BI-10003616,Office Supplies,Binders,"Avery Binding Machine, Clear",144.9,3,0,17.37,6.01,Medium,VE_025
38540,CA-2014-118892,2014-08-18,2014-08-23,Second Class,TP-21415,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,4416.174,9,0.3,-630.882,566.65,Medium,VE_056
6854,MX-2014-138317,2014-01-28,2014-01-30,First Class,AW-10930,TEC-PH-10004404,Technology,Phones,"Samsung Headset, VoIP",48.86,1,0,17.1,11.5,High,VE_008
44082,TU-2013-7830,2013-06-14,2013-06-18,Standard Class,LW-6990,OFF-AVE-10004310,Office Supplies,Labels,"Avery File Folder Labels, Alphabetical",3.576,1,0.6,-2.424,0.3,Medium,VE_047
14890,IT-2014-5190106,2014-02-21,2014-02-25,Standard Class,TC-20980,OFF-ST-10002720,Office Supplies,Storage,"Rogers Shelving, Blue",167.751,3,0.1,-9.369,17.64,High,VE_018
15345,ES-2013-4325997,2013-05-01,2013-05-05,Standard Class,JF-15190,OFF-AR-10002454,Office Supplies,Art,"Binney & Smith Canvas, Water Color",163.62,3,0,78.48,12.22,High,VE_017
24594,IN-2014-31223,2014-08-05,2014-08-06,First Class,CM-12160,TEC-CO-10001407,Technology,Copiers,"Canon Ink, Digital",528.444,4,0.1,88.044,92.83,Medium,VE_041
18252,IT-2012-2472329,2012-03-22,2012-03-26,Standard Class,PT-19090,OFF-AR-10001418,Office Supplies,Art,"BIC Markers, Easy-Erase",26.7,1,0,7.47,3.08,High,VE_018
22117,ID-2013-28605,2013-04-25,2013-04-30,Second Class,JF-15295,OFF-PA-10002477,Office Supplies,Paper,"Enermax Message Books, Multicolor",167.37,7,0,81.9,16.82,Medium,VE_005
